,uuid,symbol,name,color,iconUrl,marketCap,price,listedAt,tier,change,rank,sparkline,lowVolume,coinrankingUrl,24hVolume,btcPrice
79,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.001930746,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
80,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.002089874,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
81,WcwrkfNI4FUAe,BNB,Binance Coin,#e8b342,https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,62216168730,418.5087578,1503014400,1,1.67,4,411.6266998,FALSE,https://coinranking.com/coin/WcwrkfNI4FUAe+binancecoin-bnb,2049414142,0.010190647
82,WcwrkfNI4FUAe,BNB,Binance Coin,#e8b342,https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,62216168730,418.5087578,1503014400,1,1.67,4,410.3957737,FALSE,https://coinranking.com/coin/WcwrkfNI4FUAe+binancecoin-bnb,2049414142,0.010190647
83,WcwrkfNI4FUAe,BNB,Binance Coin,#e8b342,https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,62216168730,418.5087578,1503014400,1,1.67,4,408.7656833,FALSE,https://coinranking.com/coin/WcwrkfNI4FUAe+binancecoin-bnb,2049414142,0.010190647
84,WcwrkfNI4FUAe,BNB,Binance Coin,#e8b342,https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,62216168730,418.5087578,1503014400,1,1.67,4,409.7354467,FALSE,https://coinranking.com/coin/WcwrkfNI4FUAe+binancecoin-bnb,2049414142,0.010190647
85,WcwrkfNI4FUAe,BNB,Binance Coin,#e8b342,https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,62216168730,418.5087578,1503014400,1,1.67,4,411.8389622,FALSE,https://coinranking.com/coin/WcwrkfNI4FUAe+binancecoin-bnb,2049414142,0.010190647
86,WcwrkfNI4FUAe,BNB,Binance Coin,#e8b342,https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,62216168730,418.5087578,1503014400,1,1.67,4,412.4131938,FALSE,https://coinranking.com/coin/WcwrkfNI4FUAe+binancecoin-bnb,2049414142,0.010190647
87,WcwrkfNI4FUAe,BNB,Binance Coin,#e8b342,https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,62216168730,418.5087578,1503014400,1,1.67,4,414.0927396,FALSE,https://coinranking.com/coin/WcwrkfNI4FUAe+binancecoin-bnb,2049414142,0.010190647
88,WcwrkfNI4FUAe,BNB,Binance Coin,#e8b342,https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,62216168730,418.5087578,1503014400,1,1.67,4,415.004714,FALSE,https://coinranking.com/coin/WcwrkfNI4FUAe+binancecoin-bnb,2049414142,0.010190647
